userId,originalTimestamp,messageId,anonymousId,category,name,userAgent,page.path,page.referrer,page.search,page.title,page.url,userAgentData.brands,userAgentData.mobile,userAgentData.platform,path,referrer,search,title,url,category_properties,name_properties,business_id,sponsored_listing,search_text,location,button_name,city,parish,event_type
,2026-05-19 23:21:13.444000+00:00,ajs-next-1779232873444-f2917338-075e-474a-8872-3f1c26497382,91733807-5e77-4a08-b23f-1c26497382db,index,index,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,[],False,,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,,,page
,2026-05-19 23:21:13.588000+00:00,ajs-next-1779232873588-38075e77-4a08-423f-9c26-497382dbab98,91733807-5e77-4a08-b23f-1c26497382db,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,[],False,,,,,,,,,"1770943484557x164806709481949200, 1744335958024x226211831616957250, 1750436264420x989591292213482400, 1753982403438x535213824960417500, 1751744301621x758526182685981300, 1744579851707x640487742075829500, 1753374338412x209529915103450200, 1771436045389x658317953644361100, 1752717497153x537286585580736960",true,,,,,,impression
1751744301621x758526182685981300,2026-05-20 20:28:25.863000+00:00,ajs-next-1779308905863-fce98705-65da-4a6b-b802-4b9211d835c8,c2a93ec5-2231-4751-8339-a1728f1eada5,index,index,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Microsoft Edge', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,,,page
,2026-05-20 22:53:18.614000+00:00,ajs-next-1779317598614-d261e63e-d03a-4a01-a6dd-11ee43a406bd,61e63ed0-3aba-4166-9d11-ee43a406bd3f,index,index,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}]",False,Linux,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,,,page
,2026-05-20 22:53:18.639000+00:00,ajs-next-1779317598640-3ed03aba-0166-4d11-ae43-a406bd3f4d72,61e63ed0-3aba-4166-9d11-ee43a406bd3f,,,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}]",False,Linux,,,,,,,,"1744579851707x640487742075829500, 1750436264420x989591292213482400, 1771436045389x658317953644361100, 1752717497153x537286585580736960, 1744335958024x226211831616957250, 1770943484557x164806709481949200, 1753374338412x209529915103450200, 1753982403438x535213824960417500",true,,,,,,impression
,2026-05-20 22:53:22.372000+00:00,ajs-next-1779317602372-13ba2f40-ebe9-44f2-b061-ba5b64472164,61e63ed0-3aba-4166-9d11-ee43a406bd3f,profile,business_profile,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/business_profile/paolucci-financial-services-1771436045389x658317953644361100,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/paolucci-financial-services-1771436045389x658317953644361100,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}]",False,Linux,/business_profile/paolucci-financial-services-1771436045389x658317953644361100,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/paolucci-financial-services-1771436045389x658317953644361100,profile,business_profile,1771436045389x658317953644361100,,,,,,,page
,2026-05-20 22:53:32.195000+00:00,ajs-next-1779317612195-8a74f370-d2be-436a-ad15-9de93b79fbc5,61e63ed0-3aba-4166-9d11-ee43a406bd3f,profile,business_profile,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/business_profile/roof-technologies-llc-1744579851707x640487742075829500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/roof-technologies-llc-1744579851707x640487742075829500,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}]",False,Linux,/business_profile/roof-technologies-llc-1744579851707x640487742075829500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/roof-technologies-llc-1744579851707x640487742075829500,profile,business_profile,1744579851707x640487742075829500,,,,,,,page
,2026-05-20 22:53:28.297000+00:00,ajs-next-1779317608297-29cbd754-5944-4d9c-bfc9-746da364bf01,61e63ed0-3aba-4166-9d11-ee43a406bd3f,profile,business_profile,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/business_profile/solomons-toolbox-1750436264420x989591292213482400,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/solomons-toolbox-1750436264420x989591292213482400,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}]",False,Linux,/business_profile/solomons-toolbox-1750436264420x989591292213482400,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/solomons-toolbox-1750436264420x989591292213482400,profile,business_profile,1750436264420x989591292213482400,,,,,,,page
,2026-05-20 22:53:20.320000+00:00,ajs-next-1779317600320-3aba0166-dd11-4e43-a406-bd3f4d724687,61e63ed0-3aba-4166-9d11-ee43a406bd3f,,,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}]",False,Linux,,,,,,,,"1744579851707x640487742075829500, 1750436264420x989591292213482400, 1771436045389x658317953644361100, 1752717497153x537286585580736960, 1744335958024x226211831616957250, 1770943484557x164806709481949200, 1753374338412x209529915103450200, 1753982403438x535213824960417500",true,,,,,,impression
,2026-05-20 23:09:44.565000+00:00,ajs-next-1779318584565-725e65b2-17b5-4fe7-b1df-cc016d95657d,d23e725e-65b2-47b5-8fe7-b1dfcc016d95,,,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.6422.142 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chrome', 'version': '125'}, {'brand': 'Chromium', 'version': '125'}, {'brand': 'Not.A/Brand', 'version': '24'}]",False,Linux,,,,,,,,"1752717497153x537286585580736960, 1770943484557x164806709481949200, 1744579851707x640487742075829500, 1753374338412x209529915103450200, 1750436264420x989591292213482400, 1771436045389x658317953644361100, 1753982403438x535213824960417500, 1744335958024x226211831616957250",true,,,,,,impression
,2026-05-20 23:09:44.470000+00:00,ajs-next-1779318584471-fad23e72-5e65-4217-b54f-e7b1dfcc016d,d23e725e-65b2-47b5-8fe7-b1dfcc016d95,index,index,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.6422.142 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chrome', 'version': '125'}, {'brand': 'Chromium', 'version': '125'}, {'brand': 'Not.A/Brand', 'version': '24'}]",False,Linux,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,,,page
,2026-05-20 23:09:44.941000+00:00,ajs-next-1779318584941-65b217b5-4fe7-41df-8c01-6d95657d442f,d23e725e-65b2-47b5-8fe7-b1dfcc016d95,,,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.6422.142 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chrome', 'version': '125'}, {'brand': 'Chromium', 'version': '125'}, {'brand': 'Not.A/Brand', 'version': '24'}]",False,Linux,,,,,,,,"1752717497153x537286585580736960, 1770943484557x164806709481949200, 1744579851707x640487742075829500, 1753374338412x209529915103450200, 1750436264420x989591292213482400, 1771436045389x658317953644361100, 1753982403438x535213824960417500, 1744335958024x226211831616957250",true,,,,,,impression
,2026-05-21 00:24:04.554000+00:00,ajs-next-1779323044554-0a186208-a86c-42be-9679-e568984f3425,69f87f41-df14-4863-ba29-10f8bb1eb017,profile,business_profile,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/business_profile/office-rebel-freelance-secretary-1752717497153x537286585580736960,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/office-rebel-freelance-secretary-1752717497153x537286585580736960,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Linux,/business_profile/office-rebel-freelance-secretary-1752717497153x537286585580736960,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/office-rebel-freelance-secretary-1752717497153x537286585580736960,profile,business_profile,1752717497153x537286585580736960,,,,,,,page
,2026-05-21 00:23:52.391000+00:00,ajs-next-1779323032391-2e69f87f-41df-44d8-a33a-2910f8bb1eb0,69f87f41-df14-4863-ba29-10f8bb1eb017,start,start,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/start,,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Linux,/start,,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,start,start,,,,,,,,page
,2026-05-21 01:15:37.863000+00:00,ajs-next-1779326137863-8ffef311-1837-481b-9f86-0815095dc327,fef31118-3758-4b1f-8608-15095dc32739,index,index,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Linux,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,,,page
,2026-05-21 01:16:06.919000+00:00,ajs-next-1779326166919-61e13a2f-a6a4-43e8-a1bd-18628534e61a,fef31118-3758-4b1f-8608-15095dc32739,start,start,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/start,,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Linux,/start,,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,start,start,,,,,,,,page
,2026-05-21 02:23:14.956000+00:00,ajs-next-1779330194956-1f297de3-24b0-464c-9852-a8b1edd926d8,1c731f29-7de3-44b0-b64c-d852a8b1edd9,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,,,,,,,,"1771436045389x658317953644361100, 1752717497153x537286585580736960, 1744579851707x640487742075829500, 1753982403438x535213824960417500, 1750436264420x989591292213482400, 1770943484557x164806709481949200, 1744335958024x226211831616957250, 1753374338412x209529915103450200",true,,,,,,impression
,2026-05-21 02:23:33.159000+00:00,ajs-next-1779330213159-24b0b64c-d852-48b1-add9-26d82499ec04,1c731f29-7de3-44b0-b64c-d852a8b1edd9,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,,,,,,,,,,,,search,,,button_click
,2026-05-21 02:23:35.636000+00:00,ajs-next-1779330215636-3022992e-0cc4-4b19-b805-677c26a10746,1c731f29-7de3-44b0-b64c-d852a8b1edd9,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,,,,,,,,1753374338412x209529915103450200,true,,main_list,,,,impression
,2026-05-21 02:23:14.424000+00:00,ajs-next-1779330194424-af1c731f-297d-4324-b0b6-4cd852a8b1ed,1c731f29-7de3-44b0-b64c-d852a8b1edd9,index,index,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,,,page
,2026-05-21 02:23:14.958000+00:00,ajs-next-1779330194958-7de324b0-b64c-4852-a8b1-edd926d82499,1c731f29-7de3-44b0-b64c-d852a8b1edd9,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,,,,,,,,"1771436045389x658317953644361100, 1752717497153x537286585580736960, 1744579851707x640487742075829500, 1753982403438x535213824960417500, 1750436264420x989591292213482400, 1770943484557x164806709481949200, 1744335958024x226211831616957250, 1753374338412x209529915103450200",true,,,,,,impression
,2026-05-21 02:23:33.466000+00:00,ajs-next-1779330213466-b64cd852-a8b1-4dd9-a6d8-2499ec04b53d,1c731f29-7de3-44b0-b64c-d852a8b1edd9,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,,,,,,,,,,,,,,,search
,2026-05-21 02:23:34.893000+00:00,ajs-next-1779330214893-d06fd3f8-3022-492e-8cc4-6b193805677c,1c731f29-7de3-44b0-b64c-d852a8b1edd9,search,search,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,search,search,,,,,,,,page
,2026-05-21 02:23:35.942000+00:00,ajs-next-1779330215942-992e0cc4-6b19-4805-a77c-26a1074646e0,1c731f29-7de3-44b0-b64c-d852a8b1edd9,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,,,,,,,,"1744737250347x219277345743008400, 1744319857648x144922844539837200, 1776102250538x198432379819539760, 1775058462201x523059865418210800, 1744134674881x127285411168640110, 1749173974503x736079030141835600, 1775244057768x699511577684581800, 1772482882558x843076024552954900, 1746765568691x979794717919274100, 1764893879099x465248075524681500, 1744397288473x909294892772270800, 1743547621069x279645472884266780, 1747170561218x640297169073643000, 1761044854709x307607562836745150, 1757437593796x460281345015416640, 1750784029587x963255839088365200, 1745533127765x291393362647413700, 1765399408996x262641226191956400, 1745273541628x945470626229355500, 1761930377989x951815782791809400, 1757720364741x595714121363069200, 1752717497153x537286585580736960, 1777042895042x187867473484191420, 1754624056001x759184470890143000, 1771003581692x955050931630977700, 1749742920378x965836759111504900, 1747827548541x313848517899538500, 1744398484109x785674167096991400, 1753135741395x558904608479141570, 1747183179554x540122160625888100, 1777321143190x321072500270616060, 1758120880051x675194275556497400, 1751402056748x637551618886434600, 1758568877707x715638242996164100, 1763672237927x725969385673238800, 1771538218470x758525499484679000, 1768581853937x610498789092930300, 1770943484557x164806709481949200, 1766011883106x917993758751800300, 1764711530894x480989914892320700, 1771517879190x523242735258870900, 1760458225389x690604949380638100, 1747415704843x665338483592092500, 1753374338412x209529915103450200, 1761919898226x928695665795906700, 1762889659042x996969350831174300, 1778185404695x597979725335827200, 1744175271939x575064790204550460, 1763148950401x545361905340972600, 1754949567759x639105313824555300, 1778709723276x637265650543127800, 1777052217878x935579896985562900, 1764963280733x431041418968701760, 1750423781412x480534435350699700, 1748581534531x956271769254002200, 1751425811600x127124815802215140, 1754084205128x675147807630683600, 1745528732739x896561533370513300, 1770755356265x111382421474427680, 1747594874125x270237571814453630, 1771436045389x658317953644361100, 1748365021326x105262688542451250, 1744736810207x919925185055488400, 1752182630575x854371423894944000, 1771545376609x752763268373144000, 1753911193017x504194995643152640, 1747185390251x665604546429507900, 1743549178851x847080663521240200, 1763509156539x144450665564595840, 1763408145585x201322720695875870, 1751319669665x621437589169731200, 1747420152884x437771544876149700, 1746548006831x128230088489826860, 1777042863057x294476376362385400, 1750784475796x702583457937545900, 1745597587022x519433479989605000, 1759423986281x805514757919405700, 1746855895334x711816173120128000, 1761762460002x434978052003146300, 1759930025997x126109694575208930, 1744260813114x505427712482621440, 1754505203290x671062062407191900, 1776552489781x780158200693874000, 1746938798847x931997689495082400, 1754081360962x724252535884739300, 1746631267951x741803061642879500, 1744751205492x235134337285239230, 1769635123521x385801932800474700, 1768844277981x664142917381285000, 1760118921086x941497076227920600, 1776360466250x658348247885801300, 1757355028996x505189727810192200, 1751749348389x952656707958261400, 1747221865162x703532834449508000, 1753982403438x535213824960417500, 1770152894907x464897480736850900, 1757369121056x350487849823425600, 1746827109704x963221719337950200, 1749580724532x760028975589297300, 1763305551668x997299018011994600, 1753909381745x872991521395046100, 1771021914207x198452557005754900, 1749057953945x756346430245684600, 1744743906400x631087870982087000, 1744643921578x315333816253624100, 1747398900475x598159844147748100, 1755621956288x571897163769246900, 1768238584049x399775147114029200, 1750436264420x989591292213482400, 1769719058268x843927058977011000, 1763569204895x378265538177280400, 1744335958024x226211831616957250, 1774573166178x561429420668618400, 1746843461447x686795565273950000, 1744282156200x727555159743162000, 1777405836126x277715594249416060, 1761762406893x958878656538368500, 1758147388607x898014240790697700, 1754941249648x796792188496967000, 1766070455303x639821695383855700, 1744391553368x301043576290850300, 1744760380914x558772773612561600, 1749068120323x412920063824988600, 1779207002005x542183775914824900, 1747165674437x491901038958021200, 1762364811793x796217509980630800, 1747163465846x476237095610093000, 1771433486472x495156137805681660, 1754927931120x470668069008822300, 1779223019066x495549806274790700, 1748389292320x918627677903932400, 1744157592334x292550965261606100, 1751224250248x539537516841198200, 1750785338983x949958887494882000, 1753985929691x853149258569598100, 1747848709032x210920410073364830, 1744740154739x566945822952470660, 1772982809798x739419868972941400, 1768427614253x929508274229176300, 1746635677548x343522492232585660, 1763255155587x707008769292458900, 1746467711533x453074785848415400, 1744748222708x779656090283929300, 1765991015203x350068785849064760, 1744907031541x119079844893356540, 1747216018889x770977089491677400, 1762271200864x775090106640580500, 1758312173588x895819358343598700, 1768426055630x579798080961828200, 1753465897836x101289632151690960, 1776210729408x448410210135887360, 1747864432460x772931238395911000, 1755271286521x378031808974615550, 1776373432940x530737443814194940, 1744579851707x640487742075829500, 1764781838221x716772635359430500, 1759153763139x433792388290277000, 1747184079669x994211808429350800, 1776360294100x840938158936498600, 1752687366861x422755081931784260, 1751744301621x758526182685981300, 1764342295066x618134664283571500, 1755533063776x956164571796881400, 1762957766158x632118084948257900, 1777921226784x512595595894430850, 1768584016102x834619843946063900, 1757438153395x416809556103947500, 1765001972595x338020444395840100, 1750783674403x491887953737125700, 1778678470875x691076180629588500, 1750783679107x801419812763124500",false,,,,,,impression
,2026-05-21 02:26:01.891000+00:00,ajs-next-1779330361891-ec406671-d884-425b-b4ad-6771ef72b725,1c731f29-7de3-44b0-b64c-d852a8b1edd9,profile,business_profile,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",/business_profile/garlos-mobile-detailing-1755621956288x571897163769246900,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/garlos-mobile-detailing-1755621956288x571897163769246900,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,/business_profile/garlos-mobile-detailing-1755621956288x571897163769246900,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/garlos-mobile-detailing-1755621956288x571897163769246900,profile,business_profile,1755621956288x571897163769246900,,,,,,,page
,2026-05-21 02:23:35.328000+00:00,ajs-next-1779330215328-d3f83022-992e-4cc4-ab19-3805677c26a1,1c731f29-7de3-44b0-b64c-d852a8b1edd9,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,,,,,,,,,true,,sidebar,,,,impression
,2026-05-21 02:26:12.279000+00:00,ajs-next-1779330372279-6671d884-625b-44ad-a771-ef72b725a407,1c731f29-7de3-44b0-b64c-d852a8b1edd9,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",/business_profile/garlos-mobile-detailing-1755621956288x571897163769246900,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/garlos-mobile-detailing-1755621956288x571897163769246900,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,,,,,,,,1755621956288x571897163769246900,,,,visit_website,,,button_click
,2026-05-21 04:51:37.698000+00:00,ajs-next-1779339097698-27db559c-cf32-4bc8-a75b-642df807a4fa,db559ccf-326b-48a7-9b64-2df807a4faf8,start,start,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/143.0.7499.169 Safari/537.36",/start,,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,"[{'brand': 'HeadlessChrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Linux,/start,,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,start,start,,,,,,,,page
,2026-05-21 06:48:17.429000+00:00,ajs-next-1779346097429-a99ebdee-c81a-454a-958c-4387092d42b1,ebc3a99e-bdee-481a-a54a-d58c4387092d,,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.4 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,,"1744579851707x640487742075829500, 1753374338412x209529915103450200, 1771436045389x658317953644361100, 1752717497153x537286585580736960, 1770943484557x164806709481949200, 1750436264420x989591292213482400, 1753982403438x535213824960417500, 1744335958024x226211831616957250",true,,,,,,impression
,2026-05-21 06:48:17.583000+00:00,ajs-next-1779346097583-bdeec81a-e54a-458c-8387-092d42b18dca,ebc3a99e-bdee-481a-a54a-d58c4387092d,,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.4 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,,"1744579851707x640487742075829500, 1753374338412x209529915103450200, 1771436045389x658317953644361100, 1752717497153x537286585580736960, 1770943484557x164806709481949200, 1750436264420x989591292213482400, 1753982403438x535213824960417500, 1744335958024x226211831616957250",true,,,,,,impression
,2026-05-21 06:49:06.570000+00:00,ajs-next-1779346146570-4f5faa1b-3e64-4f95-93d3-8b1faf3cc1e2,ebc3a99e-bdee-481a-a54a-d58c4387092d,,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.4 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,,,,,,,,,,,,,,map_maker,,,button_click
