originalTimestamp,anonymousId,messageId,userId,category,name,userAgent,page.path,page.referrer,page.search,page.title,page.url,userAgentData.brands,userAgentData.mobile,userAgentData.platform,path,referrer,search,title,url,category_properties,name_properties,business_id,sponsored_listing,search_text,button_name,location,city,parish,traits,email,event_type
2026-06-16 19:42:19.126000+00:00,5cc5e552-8430-457a-99fa-3b7cbc1b7c3b,ajs-next-1781638939126-61967992-19b3-44c1-b3d3-1e72061aaf56,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Microsoft Edge', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Windows,,,,,,,,,,Sprinkler,,,,,,,search
2026-06-16 19:59:25.741000+00:00,5cc5e552-8430-457a-99fa-3b7cbc1b7c3b,ajs-next-1781639965741-c0a817e8-d91b-415a-9af7-72b7740558a3,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,"[{'brand': 'Microsoft Edge', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Windows,,,,,,,,1744335958024x226211831616957250,true,,,main_list,,,,,impression
2026-06-16 19:59:59.156000+00:00,5cc5e552-8430-457a-99fa-3b7cbc1b7c3b,ajs-next-1781639999156-58a34317-b819-491b-81d3-6718eb190ad4,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Microsoft Edge', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Windows,,,,,,,,,true,,,sidebar,,,,,impression
2026-06-16 19:45:25.025000+00:00,5cc5e552-8430-457a-99fa-3b7cbc1b7c3b,ajs-next-1781639125025-35c3474a-3d8d-490d-b48e-e2834226d2aa,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Microsoft Edge', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Windows,,,,,,Home Services,,,,Lawn care,,,,,,,search
2026-06-16 19:45:26.905000+00:00,5cc5e552-8430-457a-99fa-3b7cbc1b7c3b,ajs-next-1781639126905-5bf1ed42-c75d-4b78-85c8-d3fa9e7aa67b,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=Lawn%20care&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Lawn%20care&category=Home%20Services,"[{'brand': 'Microsoft Edge', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Windows,,,,,,,,1750436264420x989591292213482400,true,,,main_list,,,,,impression
2026-06-16 19:59:34.245000+00:00,5cc5e552-8430-457a-99fa-3b7cbc1b7c3b,ajs-next-1781639974245-d91b915a-5af7-42b7-b405-58a34317b819,,search,search,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=Lawn%20care&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Lawn%20care&category=Home%20Services,"[{'brand': 'Microsoft Edge', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Windows,/search,https://coloradocatholicbusinessdirectory.com/,?query=Lawn%20care&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Lawn%20care&category=Home%20Services,search,search,,,,,,,,,,page
2026-06-16 19:42:22.111000+00:00,5cc5e552-8430-457a-99fa-3b7cbc1b7c3b,ajs-next-1781638942111-ab050559-d7d8-4ab0-a010-5aeb52964f8e,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=Sprinkler&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Sprinkler&category=,"[{'brand': 'Microsoft Edge', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Windows,,,,,,,,,false,,,,,,,,impression
2026-06-16 19:46:47.639000+00:00,5cc5e552-8430-457a-99fa-3b7cbc1b7c3b,ajs-next-1781639207639-76ff7aa9-9019-4171-9f81-eb2215875186,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0",/business_profile/solomons-toolbox-1750436264420x989591292213482400,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/solomons-toolbox-1750436264420x989591292213482400,"[{'brand': 'Microsoft Edge', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Windows,,,,,,,,1750436264420x989591292213482400,,,visit_website,,,,,,button_click
2026-06-16 19:47:01.974000+00:00,5cc5e552-8430-457a-99fa-3b7cbc1b7c3b,ajs-next-1781639221974-bdcac234-be40-4c2f-a131-4460094a023f,,search,search,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,"[{'brand': 'Microsoft Edge', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Windows,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,search,search,,,,,,,,,,page
2026-06-16 20:00:04.747000+00:00,5cc5e552-8430-457a-99fa-3b7cbc1b7c3b,ajs-next-1781640004747-2037baa4-ecef-4fa0-8533-bf33cf88c5a6,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,"[{'brand': 'Microsoft Edge', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Windows,,,,,,,,"1747398900475x598159844147748100, 1745273541628x945470626229355500, 1755621956288x571897163769246900, 1755533063776x956164571796881400, 1750436264420x989591292213482400, 1775058462201x523059865418210800, 1759153763139x433792388290277000, 1744335958024x226211831616957250, 1763255155587x707008769292458900, 1759930025997x126109694575208930, 1753911193017x504194995643152640, 1768581853937x610498789092930300, 1763408145585x201322720695875870, 1747864432460x772931238395911000, 1747216018889x770977089491677400, 1751319669665x621437589169731200, 1763148950401x545361905340972600, 1744748222708x779656090283929300, 1746855895334x711816173120128000, 1777042863057x294476376362385400, 1754505203290x671062062407191900, 1744398484109x785674167096991400, 1749742920378x965836759111504900, 1754927931120x470668069008822300, 1770943484557x164806709481949200, 1744579851707x640487742075829500, 1759423986281x805514757919405700, 1744751205492x235134337285239230, 1776552489781x780158200693874000, 1750783674403x491887953737125700",false,,,,,,,,impression
2026-06-16 19:42:21.472000+00:00,5cc5e552-8430-457a-99fa-3b7cbc1b7c3b,ajs-next-1781638941472-e2f638b1-ab05-4559-97d8-bab0a0105aeb,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=Sprinkler&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Sprinkler&category=,"[{'brand': 'Microsoft Edge', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Windows,,,,,,,,,true,,,sidebar,,,,,impression
2026-06-16 20:00:04.142000+00:00,5cc5e552-8430-457a-99fa-3b7cbc1b7c3b,ajs-next-1781640004142-eb190ad4-2037-4aa4-acef-5fa08533bf33,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,"[{'brand': 'Microsoft Edge', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Windows,,,,,,,,,true,,,sidebar,,,,,impression
2026-06-16 19:45:51.036000+00:00,5cc5e552-8430-457a-99fa-3b7cbc1b7c3b,ajs-next-1781639151036-a67bb1bc-dcd0-43b3-8fe2-56ea439f12dc,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,"[{'brand': 'Microsoft Edge', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Windows,,,,,,,,"1746855895334x711816173120128000, 1759153763139x433792388290277000, 1763148950401x545361905340972600, 1755621956288x571897163769246900, 1776552489781x780158200693874000, 1744748222708x779656090283929300, 1754927931120x470668069008822300, 1777042863057x294476376362385400, 1770943484557x164806709481949200, 1744335958024x226211831616957250, 1759423986281x805514757919405700, 1763255155587x707008769292458900, 1747398900475x598159844147748100, 1747864432460x772931238395911000, 1775058462201x523059865418210800, 1744751205492x235134337285239230, 1744579851707x640487742075829500, 1745273541628x945470626229355500, 1744398484109x785674167096991400, 1747216018889x770977089491677400, 1754505203290x671062062407191900, 1763408145585x201322720695875870, 1750783674403x491887953737125700, 1759930025997x126109694575208930, 1768581853937x610498789092930300, 1755533063776x956164571796881400, 1750436264420x989591292213482400, 1751319669665x621437589169731200, 1753911193017x504194995643152640, 1749742920378x965836759111504900",false,,,,,,,,impression
2026-06-16 19:45:26.603000+00:00,5cc5e552-8430-457a-99fa-3b7cbc1b7c3b,ajs-next-1781639126603-a7eb5bf1-ed42-475d-ab78-05c8d3fa9e7a,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=Lawn%20care&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Lawn%20care&category=Home%20Services,"[{'brand': 'Microsoft Edge', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Windows,,,,,,,,,true,,,sidebar,,,,,impression
2026-06-16 19:42:30.686000+00:00,5cc5e552-8430-457a-99fa-3b7cbc1b7c3b,ajs-next-1781638950686-6dcd193f-35c3-474a-bd8d-b90d748ee283,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Microsoft Edge', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Windows,,,,,,,,"1750436264420x989591292213482400, 1753374338412x209529915103450200, 1771436045389x658317953644361100, 1753982403438x535213824960417500, 1770943484557x164806709481949200, 1744579851707x640487742075829500, 1752717497153x537286585580736960, 1744335958024x226211831616957250",true,,,,,,,,impression
2026-06-16 19:45:26.300000+00:00,5cc5e552-8430-457a-99fa-3b7cbc1b7c3b,ajs-next-1781639126300-dbf5a7eb-5bf1-4d42-875d-6b7805c8d3fa,,search,search,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=Lawn%20care&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Lawn%20care&category=Home%20Services,"[{'brand': 'Microsoft Edge', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Windows,/search,https://coloradocatholicbusinessdirectory.com/,?query=Lawn%20care&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Lawn%20care&category=Home%20Services,search,search,,,,,,,,,,page
2026-06-16 20:00:55.642000+00:00,5cc5e552-8430-457a-99fa-3b7cbc1b7c3b,ajs-next-1781640055642-cf88c5a6-e5ba-4f10-a77f-a7e909682dcf,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,"[{'brand': 'Microsoft Edge', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Windows,,,,,,,,"1758120880051x675194275556497400, 1768844277981x664142917381285000, 1770755356265x111382421474427680, 1758568877707x715638242996164100, 1779223019066x495549806274790700, 1755271286521x378031808974615550, 1769719058268x843927058977011000, 1745597587022x519433479989605000, 1744743906400x631087870982087000, 1748389292320x918627677903932400, 1748365021326x105262688542451250, 1774573166178x561429420668618400, 1779898672007x583448227567234600, 1746843461447x686795565273950000, 1771545376609x752763268373144000, 1752182630575x854371423894944000, 1762889659042x996969350831174300, 1763509156539x144450665564595840, 1748581534531x956271769254002200, 1744260813114x505427712482621440, 1763569204895x378265538177280400, 1763305551668x997299018011994600, 1771021914207x198452557005754900, 1750783679107x801419812763124500, 1749580724532x760028975589297300, 1757720364741x595714121363069200, 1766070455303x639821695383855700, 1747170561218x640297169073643000, 1751402056748x637551618886434600, 1750784475796x702583457937545900, 1762364811793x796217509980630800, 1760118921086x941497076227920600, 1746467711533x453074785848415400, 1745533127765x291393362647413700, 1747165674437x491901038958021200, 1750423781412x480534435350699700, 1744736810207x919925185055488400, 1771538218470x758525499484679000, 1744907031541x119079844893356540, 1758147388607x898014240790697700, 1761044854709x307607562836745150, 1765001972595x338020444395840100, 1753465897836x101289632151690960, 1747184079669x994211808429350800, 1768427614253x929508274229176300, 1744282156200x727555159743162000, 1746548006831x128230088489826860, 1764711530894x480989914892320700, 1747221865162x703532834449508000, 1751744301621x758526182685981300, 1764342295066x618134664283571500, 1762271200864x775090106640580500, 1744319857648x144922844539837200, 1749068120323x412920063824988600, 1776210729408x448410210135887360, 1769635123521x385801932800474700, 1777921226784x512595595894430850, 1744737250347x219277345743008400, 1754941249648x796792188496967000, 1778185404695x597979725335827200, 1757355028996x505189727810192200, 1753985929691x853149258569598100, 1754949567759x639105313824555300, 1752687366861x422755081931784260, 1747163465846x476237095610093000, 1777042895042x187867473484191420",false,,,,,,,,impression
2026-06-16 20:03:10.325000+00:00,5cc5e552-8430-457a-99fa-3b7cbc1b7c3b,ajs-next-1781640190325-5ded2199-15f8-42a9-b03d-5fec7a172fca,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0",/business_profile/hedberg-law-firm-llc-1744282156200x727555159743162000,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/hedberg-law-firm-llc-1744282156200x727555159743162000,"[{'brand': 'Microsoft Edge', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Windows,,,,,,,,1744282156200x727555159743162000,,,visit_website,,,,,,button_click
2026-06-16 19:45:50.416000+00:00,5cc5e552-8430-457a-99fa-3b7cbc1b7c3b,ajs-next-1781639150416-d3fa9e7a-a67b-41bc-9cd0-a3b30fe256ea,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,"[{'brand': 'Microsoft Edge', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Windows,,,,,,,,,true,,,sidebar,,,,,impression
2026-06-16 19:45:50.107000+00:00,5cc5e552-8430-457a-99fa-3b7cbc1b7c3b,ajs-next-1781639150107-05c8d3fa-9e7a-467b-b1bc-dcd0a3b30fe2,,search,search,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,"[{'brand': 'Microsoft Edge', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Windows,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,search,search,,,,,,,,,,page
2026-06-16 19:45:50.718000+00:00,5cc5e552-8430-457a-99fa-3b7cbc1b7c3b,ajs-next-1781639150718-9e7aa67b-b1bc-4cd0-a3b3-0fe256ea439f,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,"[{'brand': 'Microsoft Edge', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Windows,,,,,,,,1750436264420x989591292213482400,true,,,main_list,,,,,impression
2026-06-16 19:47:02.278000+00:00,5cc5e552-8430-457a-99fa-3b7cbc1b7c3b,ajs-next-1781639222278-c234be40-4c2f-4131-8460-094a023fd295,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,"[{'brand': 'Microsoft Edge', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Windows,,,,,,,,,true,,,sidebar,,,,,impression
2026-06-16 20:00:03.197000+00:00,5cc5e552-8430-457a-99fa-3b7cbc1b7c3b,ajs-next-1781640003197-791b81d3-6718-4b19-8ad4-2037baa4ecef,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Microsoft Edge', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Windows,,,,,,,,,,,search,,,,,,button_click
2026-06-16 19:50:12.979000+00:00,5cc5e552-8430-457a-99fa-3b7cbc1b7c3b,ajs-next-1781639412979-451da469-3179-4d63-b4f9-cad7d58107bc,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0",/business_profile/grants-handy-work-1747398900475x598159844147748100,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/grants-handy-work-1747398900475x598159844147748100,"[{'brand': 'Microsoft Edge', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Windows,,,,,,,,1747398900475x598159844147748100,,,visit_website,,,,,,button_click
2026-06-16 20:00:03.823000+00:00,5cc5e552-8430-457a-99fa-3b7cbc1b7c3b,ajs-next-1781640003823-6718eb19-0ad4-4037-baa4-ecef5fa08533,,search,search,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,"[{'brand': 'Microsoft Edge', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Windows,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,search,search,,,,,,,,,,page
2026-06-16 20:00:03.509000+00:00,5cc5e552-8430-457a-99fa-3b7cbc1b7c3b,ajs-next-1781640003509-81d36718-eb19-4ad4-a037-baa4ecef5fa0,,Home Services,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Microsoft Edge', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Windows,,,,,,,,,,,,main_search,,,,,search
2026-06-16 19:59:35.157000+00:00,5cc5e552-8430-457a-99fa-3b7cbc1b7c3b,ajs-next-1781639975157-72b77405-58a3-4317-b819-791b81d36718,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=Lawn%20care&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Lawn%20care&category=Home%20Services,"[{'brand': 'Microsoft Edge', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Windows,,,,,,,,,false,,,,,,,,impression
2026-06-16 19:59:59.460000+00:00,5cc5e552-8430-457a-99fa-3b7cbc1b7c3b,ajs-next-1781639999460-4317b819-791b-41d3-a718-eb190ad42037,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Microsoft Edge', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Windows,,,,,,,,1744335958024x226211831616957250,true,,,main_list,,,,,impression
2026-06-16 20:02:19.952000+00:00,5cc5e552-8430-457a-99fa-3b7cbc1b7c3b,ajs-next-1781640139952-e5cf0006-0196-4c6f-b5fa-fa5ab8751557,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,"[{'brand': 'Microsoft Edge', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Windows,,,,,,,,,true,,,sidebar,,,,,impression
2026-06-16 19:59:34.547000+00:00,5cc5e552-8430-457a-99fa-3b7cbc1b7c3b,ajs-next-1781639974547-915a5af7-72b7-4405-98a3-4317b819791b,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=Lawn%20care&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Lawn%20care&category=Home%20Services,"[{'brand': 'Microsoft Edge', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Windows,,,,,,,,,true,,,sidebar,,,,,impression
2026-06-16 20:00:54.427000+00:00,5cc5e552-8430-457a-99fa-3b7cbc1b7c3b,ajs-next-1781640054427-8533bf33-cf88-45a6-a5ba-ff10a77fa7e9,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,"[{'brand': 'Microsoft Edge', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Windows,,,,,,,,,true,,,sidebar,,,,,impression
