anonymousId,originalTimestamp,userId,messageId,userAgent,page.path,page.referrer,page.search,page.title,page.url,business_id,location,sponsored_listing,category,name,path,referrer,search,title,url,category_properties,name_properties,button_name,city,search_text,parish,userAgentData.brands,userAgentData.mobile,userAgentData.platform,event_type
fd35860f-922a-44e6-b632-5e554a7ce794,2026-05-26 23:12:14.194000+00:00,,ajs-next-1779837134194-88532dca-e1da-449e-9bf6-0a5dfe5830ea,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.4 Mobile/15E148 Safari/604.1",/business_profile/forensic-applications--1751224250248x539537516841198200,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/forensic-applications--1751224250248x539537516841198200,1751224250248x539537516841198200,,,profile,business_profile,/business_profile/forensic-applications--1751224250248x539537516841198200,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/forensic-applications--1751224250248x539537516841198200,profile,business_profile,,,,,,,,page
fd35860f-922a-44e6-b632-5e554a7ce794,2026-05-26 23:08:09.502000+00:00,,ajs-next-1779836889502-b720e299-80bf-46b8-86bb-0ad1933878a3,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.4 Mobile/15E148 Safari/604.1",/search,,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,main_search,,Health & Wellness,,,,,,,,,,,,,,,,search
fd35860f-922a-44e6-b632-5e554a7ce794,2026-05-26 23:11:03.963000+00:00,,ajs-next-1779837063963-d88ddaa0-daa1-4fc2-b372-80f91828c09c,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.4 Mobile/15E148 Safari/604.1",/search,,?query=&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Health%20%26%20Wellness,1772482882558x843076024552954900,,false,,,,,,,,,,profile_arrow,,,,,,,button_click
fd35860f-922a-44e6-b632-5e554a7ce794,2026-05-26 23:12:28.148000+00:00,,ajs-next-1779837148148-e07f181d-b9af-45f0-bff7-dc1ffb283c6d,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.4 Mobile/15E148 Safari/604.1",/search,,?query=&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Health%20%26%20Wellness,,,,search,search,/search,,?query=&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Health%20%26%20Wellness,search,search,,,,,,,,page
fd35860f-922a-44e6-b632-5e554a7ce794,2026-05-26 23:12:28.771000+00:00,,ajs-next-1779837148771-b9af05f0-bff7-4c1f-bb28-3c6d4ca9acf6,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.4 Mobile/15E148 Safari/604.1",/search,,?query=&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Health%20%26%20Wellness,,main_list,true,,,,,,,,,,,,,,,,,impression
fd35860f-922a-44e6-b632-5e554a7ce794,2026-05-26 23:13:11.651000+00:00,,ajs-next-1779837191651-20247260-c35f-4a99-b5ff-56bfe04877f2,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.4 Mobile/15E148 Safari/604.1",/business_profile/intentional-living-health--wellness-1746938798847x931997689495082400,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/intentional-living-health--wellness-1746938798847x931997689495082400,1746938798847x931997689495082400,,,profile,business_profile,/business_profile/intentional-living-health--wellness-1746938798847x931997689495082400,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/intentional-living-health--wellness-1746938798847x931997689495082400,profile,business_profile,,,,,,,,page
fd35860f-922a-44e6-b632-5e554a7ce794,2026-05-26 23:07:56.690000+00:00,,ajs-next-1779836876690-66303840-fd71-4b3a-8a9c-b720e29980bf,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.4 Mobile/15E148 Safari/604.1",/search,,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,,,search,search,/search,,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,search,search,,,,,,,,page
fd35860f-922a-44e6-b632-5e554a7ce794,2026-05-26 23:07:57.026000+00:00,,ajs-next-1779836877026-3840fd71-2b3a-4a9c-b720-e29980bfc6b8,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.4 Mobile/15E148 Safari/604.1",/search,,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,sidebar,true,,,,,,,,,,,,,,,,,impression
fd35860f-922a-44e6-b632-5e554a7ce794,2026-05-26 23:11:39.147000+00:00,,ajs-next-1779837099147-e3b5e2c0-20f9-49e8-b3a0-166f1da0b023,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.4 Mobile/15E148 Safari/604.1",/search,,?query=&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Health%20%26%20Wellness,1764893879099x465248075524681500,,false,,,,,,,,,,profile_arrow,,,,,,,button_click
fd35860f-922a-44e6-b632-5e554a7ce794,2026-05-26 23:12:28.464000+00:00,,ajs-next-1779837148464-181db9af-05f0-4ff7-9c1f-fb283c6d4ca9,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.4 Mobile/15E148 Safari/604.1",/search,,?query=&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Health%20%26%20Wellness,,sidebar,true,,,,,,,,,,,,,,,,,impression
fd35860f-922a-44e6-b632-5e554a7ce794,2026-05-26 23:10:19.851000+00:00,,ajs-next-1779837019851-c3f92209-ab56-4db5-9462-64e8e0e49b95,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.4 Mobile/15E148 Safari/604.1",/business_profile/jeanie-kenkel---psychiatric-nurse-practitioner-1778678470875x691076180629588500,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/jeanie-kenkel---psychiatric-nurse-practitioner-1778678470875x691076180629588500,1778678470875x691076180629588500,,,profile,business_profile,/business_profile/jeanie-kenkel---psychiatric-nurse-practitioner-1778678470875x691076180629588500,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/jeanie-kenkel---psychiatric-nurse-practitioner-1778678470875x691076180629588500,profile,business_profile,,,,,,,,page
fd35860f-922a-44e6-b632-5e554a7ce794,2026-05-26 23:12:29.085000+00:00,,ajs-next-1779837149085-05f0bff7-dc1f-4b28-bc6d-4ca9acf63106,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.4 Mobile/15E148 Safari/604.1",/search,,?query=&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Health%20%26%20Wellness,"1744157592334x292550965261606100, 1745528732739x896561533370513300, 1747185390251x665604546429507900, 1764893879099x465248075524681500, 1772482882558x843076024552954900, 1761762460002x434978052003146300, 1744740154739x566945822952470660, 1778678470875x691076180629588500, 1749057953945x756346430245684600, 1746765568691x979794717919274100, 1747415704843x665338483592092500, 1753909381745x872991521395046100, 1764781838221x716772635359430500, 1749173974503x736079030141835600, 1761930377989x951815782791809400, 1777052217878x935579896985562900, 1771433486472x495156137805681660, 1746631267951x741803061642879500, 1776102250538x198432379819539760, 1751224250248x539537516841198200, 1762957766158x632118084948257900, 1747420152884x437771544876149700, 1746938798847x931997689495082400",,false,,,,,,,,,,,,,,,,,impression
fd35860f-922a-44e6-b632-5e554a7ce794,2026-05-26 23:11:56.697000+00:00,,ajs-next-1779837116697-a6b4d58d-69dc-41fb-bf60-ff59ee1c0a8d,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.4 Mobile/15E148 Safari/604.1",/search,,?query=&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Health%20%26%20Wellness,"1746938798847x931997689495082400, 1776102250538x198432379819539760, 1747415704843x665338483592092500, 1762957766158x632118084948257900, 1744740154739x566945822952470660, 1751224250248x539537516841198200, 1749173974503x736079030141835600, 1771433486472x495156137805681660, 1764893879099x465248075524681500, 1746631267951x741803061642879500, 1747185390251x665604546429507900, 1761930377989x951815782791809400, 1747420152884x437771544876149700, 1746765568691x979794717919274100, 1749057953945x756346430245684600, 1744157592334x292550965261606100, 1778678470875x691076180629588500, 1772482882558x843076024552954900, 1777052217878x935579896985562900, 1761762460002x434978052003146300, 1764781838221x716772635359430500, 1745528732739x896561533370513300, 1753909381745x872991521395046100",,false,,,,,,,,,,,,,,,,,impression
fd35860f-922a-44e6-b632-5e554a7ce794,2026-05-26 23:11:39.984000+00:00,,ajs-next-1779837099984-0245d881-9fc0-4731-8b2c-96bfd2645bcc,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.4 Mobile/15E148 Safari/604.1",/business_profile/purple-sage-bodywork-1764893879099x465248075524681500,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/purple-sage-bodywork-1764893879099x465248075524681500,1764893879099x465248075524681500,,,profile,business_profile,/business_profile/purple-sage-bodywork-1764893879099x465248075524681500,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/purple-sage-bodywork-1764893879099x465248075524681500,profile,business_profile,,,,,,,,page
fd35860f-922a-44e6-b632-5e554a7ce794,2026-05-26 23:09:20.767000+00:00,,ajs-next-1779836960767-87e328f8-695f-487d-9513-a57a1ce0625e,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.4 Mobile/15E148 Safari/604.1",/search,,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,main_search,,Health & Wellness,,,,,,,,,,,,,,,,search
fd35860f-922a-44e6-b632-5e554a7ce794,2026-05-26 23:10:28.468000+00:00,,ajs-next-1779837028468-54d8d978-4097-45a4-988d-daa0daa1efc2,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.4 Mobile/15E148 Safari/604.1",/search,,?query=&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Health%20%26%20Wellness,,,,search,search,/search,,?query=&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Health%20%26%20Wellness,search,search,,,,,,,,page
fd35860f-922a-44e6-b632-5e554a7ce794,2026-05-26 23:09:17.862000+00:00,,ajs-next-1779836957862-d4dba075-d570-476e-87e3-28f8695f387d,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.4 Mobile/15E148 Safari/604.1",/search,,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,sidebar,true,,,,,,,,,,,,,,,,,impression
fd35860f-922a-44e6-b632-5e554a7ce794,2026-05-26 23:11:32.248000+00:00,,ajs-next-1779837092248-2b2fe3b5-e2c0-40f9-a9e8-73a0166f1da0,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.4 Mobile/15E148 Safari/604.1",/search,,?query=&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Health%20%26%20Wellness,"1747185390251x665604546429507900, 1746631267951x741803061642879500, 1764893879099x465248075524681500, 1761930377989x951815782791809400, 1744157592334x292550965261606100, 1746938798847x931997689495082400, 1776102250538x198432379819539760, 1744740154739x566945822952470660, 1746765568691x979794717919274100, 1745528732739x896561533370513300, 1772482882558x843076024552954900, 1753909381745x872991521395046100, 1749057953945x756346430245684600, 1747415704843x665338483592092500, 1747420152884x437771544876149700, 1751224250248x539537516841198200, 1778678470875x691076180629588500, 1762957766158x632118084948257900, 1771433486472x495156137805681660, 1761762460002x434978052003146300, 1777052217878x935579896985562900, 1764781838221x716772635359430500, 1749173974503x736079030141835600",,false,,,,,,,,,,,,,,,,,impression
fd35860f-922a-44e6-b632-5e554a7ce794,2026-05-26 23:08:29.359000+00:00,,ajs-next-1779836909359-0ad19338-78a3-488c-9452-9d5d270cd548,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.4 Mobile/15E148 Safari/604.1",/search,,?query=&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Health%20%26%20Wellness,1764781838221x716772635359430500,,false,,,,,,,,,,more_info_text,,,,,,,button_click
fd35860f-922a-44e6-b632-5e554a7ce794,2026-05-26 23:09:21.388000+00:00,,ajs-next-1779836961388-695f387d-d513-457a-9ce0-625e5d1ab2bb,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.4 Mobile/15E148 Safari/604.1",/search,,?query=&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Health%20%26%20Wellness,,sidebar,true,,,,,,,,,,,,,,,,,impression
fd35860f-922a-44e6-b632-5e554a7ce794,2026-05-26 23:10:28.770000+00:00,,ajs-next-1779837028770-d9784097-45a4-488d-9aa0-daa1efc27372,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.4 Mobile/15E148 Safari/604.1",/search,,?query=&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Health%20%26%20Wellness,,sidebar,true,,,,,,,,,,,,,,,,,impression
c10bfa9e-b7d5-4cd8-87ab-409813d2b97d,2026-05-27 04:16:04.955000+00:00,,ajs-next-1779855364955-be37c87f-7990-4926-9397-4b62866a44b5,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36",/,https://www.google.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"1744335958024x226211831616957250, 1744579851707x640487742075829500, 1753982403438x535213824960417500, 1770943484557x164806709481949200, 1771436045389x658317953644361100, 1750436264420x989591292213482400, 1752717497153x537286585580736960, 1753374338412x209529915103450200",,true,,,,,,,,,,,,,,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",True,Android,impression
c10bfa9e-b7d5-4cd8-87ab-409813d2b97d,2026-05-27 04:16:04.784000+00:00,,ajs-next-1779855364784-282fbe37-c87f-4990-9926-93974b62866a,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36",/,https://www.google.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"1744335958024x226211831616957250, 1744579851707x640487742075829500, 1753982403438x535213824960417500, 1770943484557x164806709481949200, 1771436045389x658317953644361100, 1750436264420x989591292213482400, 1752717497153x537286585580736960, 1753374338412x209529915103450200",,true,,,,,,,,,,,,,,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",True,Android,impression
c10bfa9e-b7d5-4cd8-87ab-409813d2b97d,2026-05-27 04:16:04.643000+00:00,,ajs-next-1779855364643-7cd3282f-be37-487f-b990-d92693974b62,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36",/,https://www.google.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,index,index,/,https://www.google.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",True,Android,page
64f0d12c-e6a8-4ae8-8638-3a2114160505,2026-05-27 11:44:26.509000+00:00,,ajs-next-1779882266509-c64d0298-f904-4c07-acd5-69ea7095e1e9,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.4 Mobile/15E148 Safari/604.1",/business_profile/the-revenue-partner-1744643921578x315333816253624100,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/the-revenue-partner-1744643921578x315333816253624100,1744643921578x315333816253624100,,,profile,business_profile,/business_profile/the-revenue-partner-1744643921578x315333816253624100,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/the-revenue-partner-1744643921578x315333816253624100,profile,business_profile,,,,,,,,page
4b462d7d-e3a3-4738-8375-58101187605b,2026-05-27 15:45:40.198000+00:00,,ajs-next-1779896740198-e81d59a1-4301-4549-b607-7ee2d37c344c,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.5 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,sidebar,true,,,,,,,,,,,,,,,,,impression
4b462d7d-e3a3-4738-8375-58101187605b,2026-05-27 15:45:40.502000+00:00,,ajs-next-1779896740502-59a14301-3549-4607-bee2-d37c344c42ba,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.5 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,1744579851707x640487742075829500,main_list,true,,,,,,,,,,,,,,,,,impression
4b462d7d-e3a3-4738-8375-58101187605b,2026-05-27 15:45:17.980000+00:00,,ajs-next-1779896717980-2d7de3a3-c738-4375-9810-1187605b2aa7,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.5 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"1771436045389x658317953644361100, 1744579851707x640487742075829500, 1770943484557x164806709481949200, 1744335958024x226211831616957250, 1753982403438x535213824960417500, 1752717497153x537286585580736960, 1750436264420x989591292213482400, 1753374338412x209529915103450200",,true,,,,,,,,,,,,,,,,,impression
4b462d7d-e3a3-4738-8375-58101187605b,2026-05-27 15:45:39.894000+00:00,,ajs-next-1779896739894-49b9e81d-59a1-4301-b549-76077ee2d37c,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.5 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,,,search,search,/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,search,search,,,,,,,,page
4b462d7d-e3a3-4738-8375-58101187605b,2026-05-27 15:46:01.551000+00:00,,ajs-next-1779896761551-35497607-7ee2-437c-b44c-42ba490ff374,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.5 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,,,,,,,,,,,,map_maker,,,,,,,button_click
